RPM,SPEED,THROTTLE_POS,MAF,COOLANT_TEMP,INTAKE_TEMP,O2_B1S1,ENGINE_LOAD,INTAKE_PRESSURE,O2_B1S2,SHORT_FUEL_TRIM_1,LONG_FUEL_TRIM_1,segment_id
1957,27,22.35,2.31,84,12,0.845,4.706,24,0.82,29.69,23.44,11
2076,28,33.33,8.51,84,12,0.845,16.47,61,0.82,-7.031,14.06,11
2299,31,22.75,2.4,84,12,0.795,3.922,23,0.125,0,21.09,11
1311,17,23.14,2.52,84,12,0.795,7.843,34,0.125,-1.562,21.09,11
729.5,0,20.39,1.74,84,12,0.795,7.451,56,0.125,-1.562,31.25,11
886.2,5,21.18,1.93,87,12,0.145,7.843,50,0.195,0.7812,20.31,11
2540,18,36.86,13.07,87,12,0.145,19.61,76,0.195,4.688,10.94,11
2732,37,34.12,8.32,87,12,0.145,10.98,68,0.195,0,10.16,11
2316,46,37.65,14.77,87,12,0.09,25.1,79,0.76,0.7812,10.16,11
1881,53,37.25,10.76,87,12,0.09,23.14,86,0.76,0,9.375,11
1856,52,34.51,9.61,87,12,0.09,23.92,70,0.76,-4.688,14.06,11
1854,53,34.12,9.42,89,12,0.86,20.39,53,0.755,1.562,19.53,11
1827,52,35.29,10.05,89,12,0.86,22.35,76,0.755,-1.562,14.06,11
1831,52,36.08,9.44,89,12,0.86,21.18,85,0.755,0.7812,12.5,11
1884,53,31.37,6.52,89,12,0.725,14.12,60,0.685,8.594,14.06,11
1744,49,32.55,7.57,89,12,0.725,18.43,48,0.685,-2.344,21.88,11
1800,51,22.75,2.47,89,12,0.725,5.49,26,0.685,-0.7812,21.09,11
1845,52,28.63,4.86,92,12,0.73,10.59,38,0.055,-3.906,21.09,11
1694,48,21.96,2.19,92,12,0.73,5.098,27,0.055,29.69,22.66,11
1726,49,36.86,8.89,92,12,0.73,21.18,86,0.055,-6.25,15.62,11
1903,54,39.61,12.53,92,12,0.1,26.67,93,0.17,-10.16,11.72,11
2184,62,32.94,7.83,92,12,0.1,14.12,63,0.17,-0.7812,10.16,11
2284,65,32.94,7.73,92,12,0.1,13.33,64,0.17,0.7812,8.594,11
2230,63,34.9,10.43,94,12,0.8,18.82,56,0.7,-3.125,17.19,11
2289,65,32.94,7.93,94,12,0.8,13.73,57,0.7,0.7812,14.84,11
2304,65,33.73,8.73,94,12,0.8,14.9,65,0.7,-0.7812,14.84,11
2253,64,34.9,9.66,94,12,0.06,17.25,69,0.13,10.16,8.594,11
2341,66,35.29,10.67,94,12,0.06,18.04,72,0.13,5.469,9.375,11
2419,69,32.16,7.46,94,12,0.06,11.76,50,0.13,-1.562,14.06,11
2269,64,24.71,3.27,98,12,0,5.49,25,0,0,23.44,11
1924,55,23.92,2.78,98,12,0,5.882,27,0,0,23.44,11
1078,26,23.53,2.68,98,12,0,9.412,46,0,-1.562,19.53,11
881,7,21.18,1.91,98,12,0.04,7.843,50,0.09,11.72,19.53,11
669.2,0,18.04,1.11,98,13,0.04,5.098,48,0.09,14.84,32.81,11
1245,17,23.53,2.68,91,14,0,8.627,38,0,-1.562,21.09,12
1975,14,37.65,12.07,91,14,0,24.31,84,0,-4.688,12.5,12
2536,38,21.57,2.11,91,14,0,3.137,32,0,0,13.28,12
2333,47,27.84,4.48,91,14,0.075,7.451,32,0.745,-12.5,21.88,12
1848,52,35.69,9.7,91,14,0.075,21.57,80,0.745,-6.25,7.812,12
1946,55,36.08,10.19,91,14,0.075,21.57,82,0.745,1.562,10.16,12
2019,57,27.84,4.42,95,14,0.705,8.627,37,0.645,-7.812,22.66,12
2011,57,30.2,5.98,95,14,0.705,12.16,50,0.645,-4.688,22.66,12
2231,63,36.47,12.11,95,13,0.705,21.96,75,0.645,7.812,3.906,12
2122,60,35.29,10.46,95,14,0,20,69,0,-7.812,14.06,12
1345,39,23.53,2.6,95,14,0,7.843,35,0,-2.344,20.31,12
828.5,5,20.78,1.82,95,14,0,7.843,49,0,-3.125,17.97,12
683.5,0,20.39,1.77,99,14,0.035,7.843,60,0.76,7.812,19.53,12
678.8,0,18.82,1.22,99,14,0.035,5.49,54,0.76,10.94,19.53,12
907.8,0,23.14,2.07,99,14,0.035,7.451,72,0.76,14.84,23.44,12
471.2,3,44.31,5.42,99,14,0.03,27.06,99,0.03,19.53,25,12
1639,19,24.31,3.07,99,14,0.03,7.843,33,0.03,29.69,18.75,12
1280,17,22.75,2.35,99,14,0.03,7.451,37,0.03,-1.562,17.97,12
1627,22,38.04,12.2,100,14,0.06,31.76,91,0.725,4.688,12.5,12
1821,37,47.06,15.59,100,14,0.06,34.51,98,0.725,-7.812,6.25,12
2023,41,29.8,5.43,100,14,0.06,11.37,33,0.725,-3.906,23.44,12
2298,46,38.04,15.51,100,14,0.095,26.67,81,0.73,3.125,8.594,12
2529,51,33.33,8.45,100,14,0.095,12.94,54,0.73,-1.562,12.5,12
2151,61,45.1,19.69,100,13,0.095,36.47,96,0.73,-9.375,4.688,12
2620,74,60.39,28.87,99,13,0.75,43.14,100,0.67,3.906,-0.7812,12
2467,69,32.55,7.86,99,14,0.75,12.55,38,0.67,29.69,19.53,12
2704,77,34.12,9.19,99,13,0.75,12.94,59,0.67,0.7812,9.375,12
2289,80,41.57,17.02,99,13,0.095,29.8,92,0.62,-8.594,7.031,12
2363,83,43.92,21.56,99,13,0.095,36.47,96,0.62,5.469,9.375,12
2563,90,37.25,13.34,99,13,0.095,20.39,73,0.62,8.594,5.469,12
2526,89,30.2,6.12,98,13,0.73,9.412,43,0.7,-8.594,22.66,12
2572,91,38.43,15.05,98,13,0.73,22.75,82,0.7,4.688,5.469,12
2634,93,36.47,12.31,98,13,0.73,18.04,71,0.7,3.906,11.72,12
2686,95,37.65,13.44,98,13,0.07,19.22,81,0.665,1.562,7.031,12
2765,98,38.82,14.79,98,13,0.07,20.39,83,0.665,4.688,7.812,12
2763,97,35.29,10.94,98,13,0.07,14.9,70,0.665,3.125,11.72,12
2756,97,38.43,14.5,99,13,0.08,20,82,0.64,-5.469,12.5,12
2901,102,61.18,30.65,99,13,0.08,40.39,100,0.64,1.562,-0.7812,12
2772,97,36.47,14.45,99,13,0.08,20.39,57,0.64,29.69,16.41,12
2587,91,26.27,3.76,99,13,0.045,5.49,25,0.23,8.594,17.19,12
2560,90,33.33,8.45,99,13,0.045,12.94,54,0.23,5.469,11.72,12
2573,91,37.25,13.29,99,13,0.045,20,77,0.23,5.469,10.16,12
2688,95,40,16.69,98,13,0.66,23.53,85,0.67,-3.906,10.16,12
2783,98,39.61,15.6,98,13,0.66,21.57,88,0.67,1.562,10.16,12
2686,95,26.67,4.03,98,13,0.66,5.49,26,0.67,0,19.53,12
2340,83,25.49,3.43,98,13,0,5.49,26,0,0,19.53,12
2330,82,42.35,18.85,98,13,0,31.76,91,0,-2.344,9.375,12
2468,87,27.84,4.34,98,13,0,6.667,29,0,-3.125,18.75,12
2460,87,38.04,14.71,98,12,0.26,23.53,77,0.405,-3.906,9.375,12
2526,89,38.04,14.96,98,12,0.26,23.14,80,0.405,0,7.812,12
2552,90,35.29,11.12,98,12,0.26,16.86,69,0.405,-0.7812,11.72,12
2502,88,38.04,15.1,98,12,0.81,23.53,80,0.57,0.7812,10.94,12
2576,91,40,17.18,98,12,0.81,25.88,86,0.57,1.562,8.594,12
2096,74,24.31,3.03,98,13,0.81,5.882,26,0.57,0,19.53,12
1981,56,30.2,6.12,98,13,0.885,11.76,50,0.07,-6.25,23.44,12
1904,54,23.14,2.56,98,13,0.885,5.49,26,0.07,0,19.53,12
1681,47,21.96,2.27,98,13,0.885,5.49,27,0.07,0,19.53,12
1033,36,22.35,2.38,98,13,0.765,8.627,47,0.09,0,17.19,12
1627,33,21.57,2.06,98,13,0.765,5.098,27,0.09,0,17.19,12
1894,26,34.12,8.16,98,13,0.765,17.65,75,0.09,-10.16,13.28,12
2194,30,27.06,4.14,97,13,0.035,7.451,37,0.74,-9.375,21.09,12
2395,32,24.71,3.12,97,13,0.035,5.098,24,0.74,-1.562,17.97,12
2631,36,31.76,7.17,97,13,0.035,10.59,50,0.74,-0.7812,17.19,12
2620,36,26.27,3.76,97,13,0.065,5.49,24,0.065,4.688,17.97,12
1482,20,24.71,3.09,97,13,0.065,8.627,36,0.065,-1.562,16.41,12
1206,16,23.14,2.54,97,13,0.065,8.235,44,0.065,7.031,18.75,12
1437,20,24.71,3.11,96,13,0.755,8.627,43,0.12,5.469,22.66,12
1674,22,38.82,9.47,96,14,0.755,23.53,94,0.12,0,12.5,12
2463,33,38.04,14.68,96,14,0.755,23.14,77,0.12,2.344,8.594,12
2483,34,23.92,2.92,96,14,0,4.314,33,0,-10.16,16.41,12
2852,39,45.49,19.58,96,14,0,25.88,92,0,-6.25,10.94,12
2312,47,24.31,2.97,96,14,0,5.098,37,0,-2.344,15.62,12
2330,47,24.31,3.05,97,14,0.11,5.098,24,0.73,29.69,19.53,12
2403,49,23.92,2.87,97,14,0.11,4.706,24,0.73,-6.25,21.88,12
2590,53,24.71,3.22,97,14,0.11,4.706,34,0.73,-7.812,13.28,12
2665,53,25.49,3.44,97,14,0.06,4.706,24,0.795,0,18.75,12
1935,55,40.78,13.77,97,14,0.06,29.02,92,0.795,-14.84,8.594,12
1938,55,22.75,2.4,97,14,0.06,5.098,25,0.795,0,20.31,12
1980,40,23.14,2.51,97,14,0.84,5.098,25,0.08,0,19.53,12
1968,25,40.39,17.46,97,14,0.84,36.08,92,0.08,-8.594,13.28,12
2608,35,32.16,7.57,97,14,0.84,11.37,34,0.08,4.688,20.31,12
2234,45,39.61,15.63,97,14,0.82,27.45,86,0.045,0,8.594,12
2480,50,29.8,5.84,97,14,0.82,9.02,43,0.045,-8.594,21.88,12
1988,57,49.02,18.54,97,14,0.82,37.65,98,0.045,-8.594,8.594,12
2250,63,39.61,15.25,97,14,0.66,25.88,85,0.735,-3.125,10.16,12
2202,62,35.29,10.74,97,14,0.66,19.61,72,0.735,0,11.72,12
2219,63,28.63,4.76,97,14,0.66,8.627,42,0.735,-0.7812,11.72,12
2184,62,33.33,8.56,97,14,0.775,15.69,61,0.78,4.688,12.5,12
2328,66,38.82,15.07,97,14,0.775,25.49,84,0.78,5.469,6.25,12
2491,70,32.55,7.6,97,14,0.775,11.76,48,0.78,-5.469,14.06,12
2564,73,33.33,8.57,97,14,0.705,12.94,53,0.78,7.812,11.72,12
2778,79,40.39,17.3,97,13,0.705,23.53,86,0.78,-1.562,7.031,12
2332,82,36.86,12.97,97,13,0.705,21.96,74,0.78,2.344,7.031,12
2361,83,32.94,7.82,97,14,0.695,12.94,56,0.705,0.7812,13.28,12
2446,86,36.47,12.06,97,13,0.695,19.22,72,0.705,-3.125,11.72,12
2598,92,39.22,16.57,97,13,0.695,24.71,82,0.705,4.688,7.812,12
2574,91,29.41,5.45,97,14,0.81,8.235,46,0.685,-2.344,18.75,12
2572,91,36.86,12.98,97,13,0.81,19.61,76,0.685,4.688,12.5,12
2671,94,38.82,15.16,97,13,0.81,21.57,82,0.685,-1.562,8.594,12
2764,97,42.35,19.79,97,13,0.71,27.45,89,0.665,-0.7812,7.812,12
2868,101,32.55,6.99,97,13,0.71,9.02,63,0.665,2.344,9.375,12
2741,97,36.08,11.97,97,13,0.71,16.86,71,0.665,0.7812,11.72,12
2786,98,39.61,15.63,97,13,0.71,21.18,86,0.22,-0.7812,7.812,12
2817,99,39.61,15.82,97,13,0.71,21.57,87,0.22,3.125,7.812,12
2746,97,32.16,7.55,97,13,0.71,10.59,54,0.22,2.344,13.28,12
2780,98,39.61,15.57,97,13,0.09,21.18,88,0.22,2.344,7.812,12
2830,100,41.57,18.02,97,13,0.09,23.92,91,0.22,2.344,3.125,12
2948,104,40,16.2,97,13,0.09,20.78,85,0.22,7.812,5.469,12
2946,104,39.61,15.77,97,13,0.725,20,88,0.185,0.7812,7.812,12
2969,105,41.57,19.22,97,13,0.725,24.31,89,0.185,-6.25,7.031,12
2970,105,40.78,17.45,97,13,0.725,21.96,87,0.185,-3.906,5.469,12
2951,104,42.75,20.97,97,12,0.115,26.67,91,0.135,-3.906,-0.7812,12
2962,105,41.96,19,97,12,0.115,24.31,91,0.135,3.125,-0.7812,12
2895,102,29.41,5.31,97,13,0.115,6.667,27,0.135,-3.906,18.75,12
2902,102,41.57,17.4,98,12,0.72,22.75,93,0.25,-1.562,7.812,12
3002,106,40.78,17.49,98,12,0.72,21.96,89,0.25,-1.562,2.344,12
3054,108,40,17.19,98,12,0.72,20.78,86,0.25,-7.031,3.906,12
3054,108,35.69,9.92,98,12,0.085,12.16,73,0.13,0,7.812,12
2962,105,25.88,3.8,98,12,0.085,4.706,25,0.13,0,17.97,12
2788,98,41.18,17.82,98,12,0.085,23.92,90,0.13,1.562,6.25,12
2605,91,26.27,3.86,97,13,0,5.882,25,0,29.69,19.53,12
2526,89,36.47,12.66,97,12,0,19.61,70,0,-1.562,7.031,12
2512,89,39.22,15.82,97,12,0,24.71,82,0,0,8.594,12
2641,93,42.35,19.77,97,12,0.6,29.02,91,0.185,3.125,0.7812,12
2751,97,37.65,13.29,97,12,0.6,18.43,78,0.185,0,7.812,12
2762,97,37.25,13.19,97,12,0.6,18.04,79,0.185,5.469,7.812,12
2749,97,36.86,12.5,96,12,0.43,17.25,78,0.195,-0.7812,12.5,12
2744,97,37.65,13.74,96,12,0.43,18.82,81,0.195,3.906,8.594,12
2781,98,34.9,10.14,96,12,0.43,13.73,63,0.195,3.906,13.28,12
2794,99,41.18,17.29,96,12,0.7,23.53,88,0.72,-6.25,8.594,12
2842,100,45.88,20.81,96,12,0.7,28.24,100,0.72,-1.562,8.594,12
2918,103,41.18,17.98,96,12,0.7,22.75,91,0.72,-3.906,8.594,12
2954,104,37.65,13.28,97,12,0.285,16.86,79,0.535,0.7812,8.594,12
2978,105,52.94,24.33,97,12,0.285,30.59,98,0.535,-10.16,3.125,12
3029,107,41.96,18.75,97,12,0.285,23.14,89,0.535,-3.906,0,12
3020,107,40,16.26,97,12,0.075,20,86,0.165,1.562,7.031,12
2986,105,37.25,13.53,97,12,0.075,16.86,80,0.165,7.031,7.031,12
2854,101,34.9,10.11,97,12,0.075,13.33,64,0.165,3.125,13.28,12
2799,99,35.69,11.42,98,12,0.14,15.29,72,0.15,-0.7812,13.28,12
2816,99,39.22,15.06,98,12,0.14,20.39,85,0.15,2.344,8.594,12
2778,98,34.12,9.53,98,12,0.14,12.94,60,0.15,3.125,13.28,12
2713,96,36.86,12.25,98,12,0.745,17.25,78,0.665,-4.688,13.28,12
2630,93,34.9,10.39,98,12,0.745,15.29,66,0.665,-0.7812,13.28,12
2582,91,35.69,11.54,98,12,0.745,17.25,69,0.665,0,13.28,12
2654,94,40,17.06,97,12,0.555,24.71,87,0.66,-3.125,8.594,12
2669,94,37.65,13.74,97,12,0.555,19.61,83,0.66,3.906,8.594,12
2735,96,40.39,16.58,97,11,0.555,23.14,89,0.66,-1.562,7.812,12
2732,96,38.04,13.71,97,11,0.085,19.22,82,0.235,3.125,7.812,12
2689,95,37.65,13.64,97,11,0.085,19.22,81,0.235,5.469,7.812,12
2684,95,40.39,16.79,97,11,0.085,23.53,87,0.235,-5.469,10.16,12
2766,98,41.96,18.45,97,11,0.665,25.49,90,0.145,-4.688,10.16,12
2817,99,39.22,15.36,97,11,0.665,20.78,85,0.145,-3.125,9.375,12
2776,98,40,18.1,97,11,0.665,24.71,89,0.145,-3.125,11.72,12
2852,100,39.22,15.16,97,11,0.705,20.39,86,0.665,1.562,8.594,12
2808,99,38.82,14.82,97,11,0.705,20,84,0.665,-1.562,8.594,12
2698,95,27.06,4.12,97,12,0.705,5.882,25,0.665,0.7812,19.53,12
2656,94,38.04,14.01,97,11,0.1,20.39,81,0.155,2.344,10.16,12
2741,96,42.35,18.48,97,11,0.1,25.88,92,0.155,-3.125,8.594,12
2688,95,39.61,16.45,97,11,0.1,23.53,85,0.155,1.562,8.594,12
2510,89,26.27,3.73,97,12,0.045,5.882,26,0.62,0,19.53,12
2289,63,24.71,3.05,97,12,0.045,5.49,27,0.62,0,19.53,12
2328,66,40.78,17.2,97,11,0.045,29.02,88,0.62,0,7.812,12
2734,77,44.31,23.37,96,11,0.8,32.55,93,0.75,-1.562,0.7812,12
2374,84,42.35,19.84,96,11,0.8,33.33,90,0.75,3.906,0.7812,12
2405,85,40,16.97,96,11,0.8,27.45,86,0.75,-0.7812,8.594,12
1944,71,23.53,2.65,96,12,0,5.098,26,0.76,1.562,18.75,12
2200,62,24.71,3.13,96,12,0,5.49,26,0.76,0,19.53,12
1006,10,24.31,2.92,96,12,0,10.59,46,0.76,-10.94,18.75,12
705.5,0,18.43,1.16,97,12,0.05,5.098,48,0.125,2.344,19.53,12
1098,7,21.96,2.18,97,12,0.05,7.451,42,0.125,7.031,18.75,12
1069,7,21.96,2.23,97,12,0.05,7.843,47,0.125,12.5,23.44,12
824,3,20,1.61,97,12,0.735,6.667,47,0.095,21.88,28.12,12
586.5,0,22.35,2.3,97,13,0.735,10.98,57,0.095,28.12,32.81,12
646.5,0,15.69,0.94,97,13,0.735,4.314,40,0.095,31.25,32.81,12
664.5,0,16.47,0.99,99,13,0.055,4.314,42,0.055,33.59,32.81,12
858.5,6,23.92,2.55,99,13,0.055,10.59,66,0.055,38.28,21.88,12
1563,11,21.18,2.04,99,13,0.055,5.098,31,0.055,28.91,24.22,12
1669,11,35.29,9.43,99,13,0.925,22.75,81,0.93,13.28,16.41,12
2497,34,37.25,14.3,99,13,0.925,22.35,75,0.93,5.469,7.031,12
2290,46,32.55,7.43,99,13,0.925,12.94,63,0.93,-4.688,9.375,12
1713,54,33.33,9.38,98,13,0.085,19.22,49,0.745,29.69,18.75,12
2423,68,40.78,17.83,98,12,0.085,29.02,86,0.745,-2.344,6.25,12
2291,65,24.71,3.25,98,13,0.085,5.49,25,0.745,0,19.53,12
2128,60,37.65,12.9,98,13,0,24.31,82,0,-10.16,14.84,12
2487,70,42.75,20.89,98,12,0,32.94,90,0,-4.688,6.25,12
1760,79,27.45,4.35,98,12,0,10.59,32,0,0,18.75,12
2122,75,24.31,2.93,97,13,0.02,5.49,25,0.75,0,19.53,12
1725,70,27.84,4.41,97,13,0.02,10.98,42,0.75,-1.562,21.09,12
2711,77,33.73,7.83,97,12,0.02,10.98,66,0.75,3.906,14.06,12
2584,73,37.65,14.36,97,12,0.32,21.57,79,0.07,-0.7812,7.031,12
2819,80,48.24,22.28,97,12,0.32,30.2,97,0.07,-4.688,5.469,12
2412,85,37.65,13.62,97,12,0.32,21.18,74,0.07,1.562,7.031,12
2504,88,37.65,14.57,96,12,0.705,22.75,77,0.695,0.7812,8.594,12
2510,89,26.27,3.82,96,12,0.705,5.882,26,0.695,0,19.53,12
2376,84,38.82,15.5,96,12,0.705,25.88,83,0.695,4.688,9.375,12
2406,85,37.65,14.18,96,12,0.07,23.14,75,0.825,4.688,8.594,12
2512,89,40.39,18.21,96,12,0.07,28.63,85,0.825,-3.906,9.375,12
2585,91,36.86,12.94,96,12,0.07,19.22,75,0.825,3.125,13.28,12
2598,92,37.25,13.56,97,12,0.695,20,78,0.695,-3.906,13.28,12
2649,93,40.78,17.76,97,12,0.695,25.88,87,0.695,-4.688,9.375,12
2721,96,40,16.41,97,11,0.695,23.14,87,0.695,0.7812,9.375,12
2789,98,40,16.55,97,11,0.725,22.75,88,0.63,-3.125,9.375,12
2846,100,36.47,12.3,97,11,0.725,16.47,72,0.63,2.344,12.5,12
2863,101,36.86,12.57,97,11,0.725,16.08,75,0.63,3.125,10.94,12
2780,98,38.43,14.14,98,11,0.695,19.22,83,0.785,2.344,9.375,12
2812,99,38.43,14.27,98,11,0.695,19.22,82,0.785,-1.562,10.16,12
2865,101,40,16.12,98,11,0.695,21.18,87,0.785,-5.469,9.375,12
2912,103,40.39,16.37,98,11,0.185,21.18,88,0.68,-4.688,9.375,12
2948,104,39.61,15.46,98,11,0.185,20,85,0.68,-4.688,8.594,12
2926,103,37.65,13.86,98,11,0.185,17.65,80,0.68,4.688,8.594,12
2913,103,37.65,13.65,98,11,0.305,17.65,81,0.17,0,9.375,12
2651,94,35.69,12.8,98,12,0.305,18.43,59,0.17,-3.125,14.84,12
2563,91,23.92,2.84,98,12,0.305,3.922,27,0.17,0,21.09,12
2273,80,24.71,3.25,98,12,0,5.49,26,0,0,19.53,12
2134,75,34.9,9.93,98,12,0,18.82,73,0,-3.125,13.28,12
2196,77,35.29,10.35,98,11,0,18.82,71,0,3.906,12.5,12
2239,79,40.78,16.45,96,11,0.71,29.41,89,0.73,-5.469,9.375,12
2353,83,58.82,25.36,96,11,0.71,43.14,98,0.73,-2.344,1.562,12
2339,82,25.1,3.27,96,11,0.71,5.49,25,0.73,0,19.53,12
2089,74,24.31,3.03,96,11,0,5.49,26,0.78,0,19.53,12
2337,66,25.1,3.38,96,11,0,5.49,25,0.78,0,19.53,12
2318,65,32.94,8.27,96,11,0,14.12,51,0.78,-4.688,16.41,12
2477,70,36.47,12.17,97,11,0.09,19.22,71,0.665,3.125,13.28,12
2554,72,25.88,3.78,97,11,0.09,5.49,25,0.665,0,24.22,12
2660,75,37.65,13.88,97,11,0.09,20,80,0.665,0,9.375,12
2508,77,25.49,3.4,97,11,0,4.706,25,0,0,21.88,12
2567,73,38.43,15.14,97,11,0,22.75,79,0,3.906,10.16,12
2537,72,30.59,6.12,97,11,0,9.804,31,0,29.69,22.66,12
1794,78,27.45,4.26,96,11,0.375,10.2,30,0.745,29.69,18.75,12
2383,84,40.78,17.56,96,11,0.375,29.02,88,0.745,0,8.594,12
2522,89,39.61,16.86,96,11,0.375,25.88,84,0.745,1.562,8.594,12
2594,91,39.22,16,96,11,0.245,23.92,85,0.645,-1.562,10.16,12
2643,93,39.22,15.72,96,11,0.245,23.14,86,0.645,-4.688,10.16,12
2761,97,60.78,30.41,96,11,0.245,41.57,98,0.645,0.7812,0,12
2708,95,41.18,17.78,98,11,0.045,25.49,90,0.01,-5.469,8.594,12
2770,98,38.04,14.54,98,11,0.045,20,84,0.01,1.562,13.28,12
2809,100,27.06,4.32,98,11,0.045,5.49,26,0.01,0,21.09,12
2902,102,38.82,14.52,98,11,0.115,18.82,82,0.16,2.344,8.594,12
2861,101,31.37,6.85,98,11,0.115,9.02,49,0.16,-13.28,24.22,12
2799,99,32.55,7.97,98,11,0.115,10.59,50,0.16,0.7812,12.5,12
2774,98,35.29,10.97,97,11,0.16,14.9,68,0.155,-2.344,13.28,12
2788,98,37.65,13.53,97,11,0.16,18.43,80,0.155,4.688,8.594,12
2794,99,37.25,13.25,97,11,0.16,18.04,80,0.155,0.7812,9.375,12
2805,99,40,16.47,97,11,0.73,22.35,88,0.18,0.7812,9.375,12
2849,101,39.61,15.69,97,11,0.73,20.78,88,0.18,-3.125,9.375,12
2889,102,39.22,14.91,97,11,0.73,19.61,86,0.18,-3.125,9.375,12
2841,100,36.47,12.31,97,11,0.2,16.47,76,0.15,-2.344,13.28,12
2766,100,25.49,3.48,97,11,0.2,4.314,27,0.15,0,21.09,12
2758,97,36.08,12,97,11,0.2,16.86,74,0.15,-2.344,12.5,12
2678,94,42.35,19.57,97,11,0,27.84,89,0,-6.25,9.375,12
2714,96,38.43,14.57,97,11,0,20.78,85,0,0,9.375,12
2725,96,40.78,17.28,97,11,0,24.31,88,0,-4.688,9.375,12
2732,96,37.25,12.77,97,11,0.535,18.04,77,0.67,3.906,9.375,12
2635,93,41.18,18.33,97,11,0.535,27.06,90,0.67,0.7812,9.375,12
2746,97,39.22,15.66,97,11,0.535,21.96,84,0.67,-2.344,8.594,12
2799,99,40,16,97,11,0.11,21.96,86,0.68,1.562,9.375,12
2817,99,39.61,16.14,97,11,0.11,21.57,87,0.68,-5.469,10.16,12
2825,100,38.82,14.59,97,11,0.11,19.61,86,0.68,-3.906,9.375,12
2842,100,37.25,12.93,98,11,0.43,17.25,79,0.185,-1.562,9.375,12
2813,99,38.82,14.87,98,11,0.43,20.39,85,0.185,-2.344,9.375,12
2820,99,36.86,12.46,98,11,0.43,16.86,75,0.185,3.125,12.5,12
2776,98,38.04,14.02,98,11,0.765,19.22,82,0.145,-2.344,9.375,12
2818,99,36.47,12.11,98,11,0.765,16.47,75,0.145,4.688,11.72,12
2750,97,36.86,12.56,98,11,0.765,17.25,76,0.145,4.688,12.5,12
2792,98,36.86,12.67,98,11,0.085,17.25,75,0.72,1.562,12.5,12
2831,100,36.47,12.18,98,11,0.085,16.47,73,0.72,-2.344,12.5,12
2819,100,35.29,10.76,98,11,0.085,14.51,67,0.72,3.906,12.5,12
2824,100,39.61,16.1,98,11,0.695,21.57,86,0.665,-3.906,9.375,12
2864,101,39.61,15.9,98,11,0.695,20.78,88,0.665,-3.125,9.375,12
2838,100,38.43,14.45,98,11,0.695,19.22,82,0.665,-2.344,9.375,12
2859,101,39.22,15.21,97,11,0.1,20,85,0.155,0.7812,9.375,12
2854,101,40,16.16,97,11,0.1,21.57,89,0.155,-3.125,9.375,12
2722,96,34.51,9.98,97,11,0.1,14.12,54,0.155,-3.125,14.06,12
2829,100,42.75,19.64,97,11,0.565,26.27,90,0.745,0,7.812,12
2840,100,37.65,12.99,97,11,0.565,17.25,80,0.745,3.906,7.812,12
2626,93,34.51,9.7,97,11,0.565,14.12,55,0.745,0.7812,12.5,12
2532,89,26.27,3.81,97,11,0.095,5.882,25,0.66,-8.594,28.91,12
2563,90,23.53,2.57,97,11,0.095,3.922,32,0.66,0,23.44,12
2461,87,33.73,8.85,97,11,0.095,14.12,59,0.66,5.469,12.5,12
2533,89,37.65,13.9,97,11,0.58,21.18,75,0.26,0,7.812,12
2369,84,27.45,4.35,97,11,0.58,7.059,28,0.26,29.69,21.88,12
2440,86,37.25,13.9,97,11,0.58,22.35,75,0.26,5.469,8.594,12
2564,90,41.96,19.94,96,11,0.195,30.59,89,0.195,-3.125,10.94,12
2725,96,41.57,18.39,96,11,0.195,25.88,91,0.195,-5.469,9.375,12
2812,99,37.25,13,96,11,0.195,17.65,79,0.195,4.688,9.375,12
2824,100,36.86,12.72,96,11,0.195,17.25,77,0.205,0.7812,11.72,12
2799,99,36.86,12.42,96,11,0.195,16.86,75,0.205,-3.125,11.72,12
2779,98,36.47,12.23,96,11,0.195,16.86,76,0.205,1.562,11.72,12
2743,97,36.86,12.58,97,11,0.61,17.25,75,0.165,1.562,11.72,12
2720,96,36.86,12.49,97,11,0.61,17.65,75,0.165,-2.344,11.72,12
2780,98,39.61,15.72,97,11,0.61,21.57,88,0.165,1.562,9.375,12
2830,100,40,16.13,97,11,0.375,21.57,87,0.155,-3.125,9.375,12
2852,101,39.22,15.38,97,11,0.375,20.39,85,0.155,1.562,9.375,12
2848,100,39.22,15.13,97,11,0.375,20,87,0.155,0.7812,9.375,12
2800,99,38.82,14.81,98,11,0.82,20,86,0.145,-3.125,9.375,12
2750,97,38.04,15.46,98,11,0.82,23.14,82,0.145,3.906,12.5,12
2694,95,29.02,5.07,98,11,0.82,7.059,28,0.145,-1.562,21.09,12
2674,94,34.12,9.31,98,11,0.245,13.33,63,0.225,-1.562,12.5,12
2748,97,37.65,13.42,98,11,0.245,18.82,80,0.225,-0.7812,8.594,12
2726,96,39.61,16.3,98,11,0.245,22.75,85,0.225,1.562,8.594,12
2796,99,41.57,17.87,97,11,0.1,24.31,89,0.725,0.7812,8.594,12
2818,100,36.08,11.84,97,11,0.1,16.08,76,0.725,0,10.94,12
2758,97,34.51,9.72,97,11,0.1,13.33,59,0.725,3.125,12.5,12
2725,96,36.47,12.09,97,11,0.69,16.86,75,0.675,3.125,12.5,12
2599,92,38.82,15.22,97,11,0.69,22.75,83,0.675,-1.562,9.375,12
2610,92,34.12,9.04,97,11,0.69,13.33,59,0.675,0,12.5,12
2520,89,35.69,11.71,98,11,0.655,18.04,71,0.72,-1.562,13.28,12
